 👇安博👇,#genre#
美好購物2,http://cookies.elementfx.com/ublive/ublive.php?id=1592
大立電視,http://cookies.elementfx.com/ublive/ublive.php?id=1593
國會頻道１,http://cookies.elementfx.com/ublive/ublive.php?id=2614
國會頻道2,http://cookies.elementfx.com/ublive/ublive.php?id=420
海豚綜合,http://cookies.elementfx.com/ublive/ublive.php?id=262
台灣地震監視,http://cookies.elementfx.com/ublive/ublive.php?id=2637
中視經典綜藝,http://cookies.elementfx.com/ublive/ublive.php?id=2773
萬秀豬王,http://cookies.elementfx.com/ublive/ublive.php?id=2978
三立新聞,http://cookies.elementfx.com/ublive/ublive.php?id=43
三立新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2794
三立新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2392
三立新聞+,http://cookies.elementfx.com/ublive/ublive.php?id=320
東森新聞,http://cookies.elementfx.com/ublive/ublive.php?id=1025
東森新聞4,http://cookies.elementfx.com/ublive/ublive.php?id=2766
東森新聞,http://cookies.elementfx.com/ublive/ublive.php?id=1358
東森新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2393
東森亞洲,http://cookies.elementfx.com/ublive/ublive.php?id=3
中天新聞2台,http://cookies.elementfx.com/ublive/ublive.php?id=152
中天新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2420
民視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2395
民視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=13
TVBS新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2736
TVBS新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2
TVBS新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2396
東森財經,http://cookies.elementfx.com/ublive/ublive.php?id=2397
東森財經,http://cookies.elementfx.com/ublive/ublive.php?id=12
華視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2424
華視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=1171
台視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2399
台視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=1
中視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2400
寰宇新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2401
寰宇新聞,http://cookies.elementfx.com/ublive/ublive.php?id=304
寰宇財經,http://cookies.elementfx.com/ublive/ublive.php?id=2536
公視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=20
寰宇台灣,http://cookies.elementfx.com/ublive/ublive.php?id=87
年代新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2719
壹新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2777
年代新聞-備,http://cookies.elementfx.com/ublive/ublive.php?id=1099
壹新聞-替,http://cookies.elementfx.com/ublive/ublive.php?id=494
台視財經,http://cookies.elementfx.com/ublive/ublive.php?id=300
鏡新聞mnews,http://cookies.elementfx.com/ublive/ublive.php?id=463
三立国際,http://cookies.elementfx.com/ublive/ublive.php?id=2285
CBN News,http://cookies.elementfx.com/ublive/ublive.php?id=499
東森戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=2825
東森戲劇-備,http://cookies.elementfx.com/ublive/ublive.php?id=321
八大戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=81
緯來戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=2727
緯來戲劇-備,http://cookies.elementfx.com/ublive/ublive.php?id=339
東森電影-備,http://cookies.elementfx.com/ublive/ublive.php?id=350
東森電影,http://cookies.elementfx.com/ublive/ublive.php?id=2720
緯來電影,http://cookies.elementfx.com/ublive/ublive.php?id=2728
緯來電影,http://cookies.elementfx.com/ublive/ublive.php?id=3252
HBO HD,http://cookies.elementfx.com/ublive/ublive.php?id=332
HBO HD,http://cookies.elementfx.com/ublive/ublive.php?id=2823
東森洋片,http://cookies.elementfx.com/ublive/ublive.php?id=1128
壹電影,http://cookies.elementfx.com/ublive/ublive.php?id=2284
好萊塢電影,http://cookies.elementfx.com/ublive/ublive.php?id=37
愛爾達影劇,http://cookies.elementfx.com/ublive/ublive.php?id=500
CineMAX,http://cookies.elementfx.com/ublive/ublive.php?id=346
靖天映畫,http://cookies.elementfx.com/ublive/ublive.php?id=349
靖洋戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=319
緯來精彩,http://cookies.elementfx.com/ublive/ublive.php?id=2280
EYE戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=191
三立戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=64
三立戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=2819
龍華偶像,http://cookies.elementfx.com/ublive/ublive.php?id=385
霹靂台灣,http://cookies.elementfx.com/ublive/ublive.php?id=1339
靖天電影,http://cookies.elementfx.com/ublive/ublive.php?id=110
美亞電影,http://cookies.elementfx.com/ublive/ublive.php?id=375
HBOSignature,http://cookies.elementfx.com/ublive/ublive.php?id=329
HBOSignature,http://cookies.elementfx.com/ublive/ublive.php?id=2824
HBO Hits,http://cookies.elementfx.com/ublive/ublive.php?id=330
采昌影劇,http://cookies.elementfx.com/ublive/ublive.php?id=62
采昌影劇,http://cookies.elementfx.com/ublive/ublive.php?id=2804
影迷數位電影,http://cookies.elementfx.com/ublive/ublive.php?id=497
影迷數位電影,http://cookies.elementfx.com/ublive/ublive.php?id=2800
龍華戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=365
龍華戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=2796
龍華經典,http://cookies.elementfx.com/ublive/ublive.php?id=100
龍翔時代,http://cookies.elementfx.com/ublive/ublive.php?id=373
AXN台灣,http://cookies.elementfx.com/ublive/ublive.php?id=2816
天映經典,http://cookies.elementfx.com/ublive/ublive.php?id=2289
公視戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=69
AXN亞洲,http://cookies.elementfx.com/ublive/ublive.php?id=1066
Trill恐怖電影,http://cookies.elementfx.com/ublive/ublive.php?id=18
龍華電影,http://cookies.elementfx.com/ublive/ublive.php?id=311
華納電影,http://cookies.elementfx.com/ublive/ublive.php?id=83
靖天戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=109
龍華洋片,http://cookies.elementfx.com/ublive/ublive.php?id=341
飢餓遊戲,http://cookies.elementfx.com/ublive/ublive.php?id=264
緯來體育,http://cookies.elementfx.com/ublive/ublive.php?id=118
緯來體育,http://cookies.elementfx.com/ublive/ublive.php?id=2732
ELTA體育1,http://cookies.elementfx.com/ublive/ublive.php?id=2729
ELTA體育1-備,http://cookies.elementfx.com/ublive/ublive.php?id=192
ELTA體育2,http://cookies.elementfx.com/ublive/ublive.php?id=2730
ELTA體育2-備,http://cookies.elementfx.com/ublive/ublive.php?id=193
ELTA體育3-備2,http://cookies.elementfx.com/ublive/ublive.php?id=194
ELTA體育3,http://cookies.elementfx.com/ublive/ublive.php?id=2731
ELTA體育3台-備,http://cookies.elementfx.com/ublive/ublive.php?id=2722
ELTA體育4,http://cookies.elementfx.com/ublive/ublive.php?id=2820
ELTA體育4-備,http://cookies.elementfx.com/ublive/ublive.php?id=3255
Eleven Sport 1,http://cookies.elementfx.com/ublive/ublive.php?id=3224
Eleven Sport 2,http://cookies.elementfx.com/ublive/ublive.php?id=301
Z頻道,http://cookies.elementfx.com/ublive/ublive.php?id=1130
博斯無限,http://cookies.elementfx.com/ublive/ublive.php?id=381
博斯無限,http://cookies.elementfx.com/ublive/ublive.php?id=2797
博斯無限2,http://cookies.elementfx.com/ublive/ublive.php?id=426
博斯無限2,http://cookies.elementfx.com/ublive/ublive.php?id=2798
博斯運動1,http://cookies.elementfx.com/ublive/ublive.php?id=379
博斯運動2,http://cookies.elementfx.com/ublive/ublive.php?id=380
亞洲旅遊,http://cookies.elementfx.com/ublive/ublive.php?id=2299
探索頻道,http://cookies.elementfx.com/ublive/ublive.php?id=2817
探索頻道,http://cookies.elementfx.com/ublive/ublive.php?id=1035
大陸尋奇,http://cookies.elementfx.com/ublive/ublive.php?id=102
動物星球,http://cookies.elementfx.com/ublive/ublive.php?id=367
探索亞洲,http://cookies.elementfx.com/ublive/ublive.php?id=306
探索科學,http://cookies.elementfx.com/ublive/ublive.php?id=343
國家野生（英）,http://cookies.elementfx.com/ublive/ublive.php?id=1038
探索EVE,http://cookies.elementfx.com/ublive/ublive.php?id=1036
TaiwanPlus,http://cookies.elementfx.com/ublive/ublive.php?id=327
視納華仁紀實,http://cookies.elementfx.com/ublive/ublive.php?id=91
美食星球,http://cookies.elementfx.com/ublive/ublive.php?id=3073
美食星球,http://cookies.elementfx.com/ublive/ublive.php?id=1360
EYE旅遊,http://cookies.elementfx.com/ublive/ublive.php?id=1494
探索動力DMAX,http://cookies.elementfx.com/ublive/ublive.php?id=335
Globetrotter（MOD）,http://cookies.elementfx.com/ublive/ublive.php?id=3259
MOMO親子,http://cookies.elementfx.com/ublive/ublive.php?id=2767
東森幼幼,http://cookies.elementfx.com/ublive/ublive.php?id=371
東森幼幼（備）,http://cookies.elementfx.com/ublive/ublive.php?id=2771
東森亞洲呦呦,http://cookies.elementfx.com/ublive/ublive.php?id=293
CN卡通,http://cookies.elementfx.com/ublive/ublive.php?id=107
靖洋卡通,http://cookies.elementfx.com/ublive/ublive.php?id=348
靖天卡通,http://cookies.elementfx.com/ublive/ublive.php?id=344
大愛一臺,http://cookies.elementfx.com/ublive/ublive.php?id=11
港澳頻道,http://cookies.elementfx.com/ublive/#genre#
TVB翡翠,http://cookies.elementfx.com/ublive/ublive.php?id=390
TVB翡翠,http://cookies.elementfx.com/ublive/ublive.php?id=30
TVB明珠,http://cookies.elementfx.com/ublive/ublive.php?id=391
TVB明珠,http://cookies.elementfx.com/ublive/ublive.php?id=2437
TVB plus,http://cookies.elementfx.com/ublive/ublive.php?id=45
TVB plus,http://cookies.elementfx.com/ublive/ublive.php?id=394
HOY资讯台,http://cookies.elementfx.com/ublive/ublive.php?id=395
Viu TV,http://cookies.elementfx.com/ublive/ublive.php?id=2334
Viutv,http://cookies.elementfx.com/ublive/ublive.php?id=72
TVB_POPC,http://cookies.elementfx.com/ublive/ublive.php?id=2818
TVB直播,http://cookies.elementfx.com/ublive/ublive.php?id=2743
TVB J2,http://cookies.elementfx.com/ublive/ublive.php?id=392
TVB J2,http://cookies.elementfx.com/ublive/ublive.php?id=2834
NOWTV,http://cookies.elementfx.com/ublive/ublive.php?id=1246
鳳凰香港,http://cookies.elementfx.com/ublive/ublive.php?id=2810
鳳凰衛視,http://cookies.elementfx.com/ublive/ublive.php?id=2291
鳳凰衛視,http://cookies.elementfx.com/ublive/ublive.php?id=2812
鳳凰资讯,http://cookies.elementfx.com/ublive/ublive.php?id=2811
鳳凰资讯,http://cookies.elementfx.com/ublive/ublive.php?id=2292
星空衛視,http://cookies.elementfx.com/ublive/ublive.php?id=56
HOY,http://cookies.elementfx.com/ublive/ublive.php?id=401
HKIBC,http://cookies.elementfx.com/ublive/ublive.php?id=354
廣東珠江,http://cookies.elementfx.com/ublive/ublive.php?id=1034
18台,http://cookies.elementfx.com/ublive/ublive.php?id=2813
18台,http://cookies.elementfx.com/ublive/ublive.php?id=44
澳門蓮花,http://cookies.elementfx.com/ublive/ublive.php?id=70
鳳凰電影,http://cookies.elementfx.com/ublive/ublive.php?id=2814
Viutv 6,http://cookies.elementfx.com/ublive/ublive.php?id=176
創世電視,http://cookies.elementfx.com/ublive/ublive.php?id=1317
Euronews English,http://cookies.elementfx.com/ublive/ublive.php?id=2342
TVB亞洲劇,http://cookies.elementfx.com/ublive/ublive.php?id=1048
TVB粵語片,http://cookies.elementfx.com/ublive/ublive.php?id=1589
TVB功夫台,http://cookies.elementfx.com/ublive/ublive.php?id=168
TVB1,http://cookies.elementfx.com/ublive/ublive.php?id=1242
TVB DRAMA,http://cookies.elementfx.com/ublive/ublive.php?id=1243
TVBJ1,http://cookies.elementfx.com/ublive/ublive.php?id=1244
TVBE,http://cookies.elementfx.com/ublive/ublive.php?id=1245
新時代東部,http://cookies.elementfx.com/ublive/ublive.php?id=1286
（時移）新時代東,http://cookies.elementfx.com/ublive/ublive.php?id=1287
新時代2,http://cookies.elementfx.com/ublive/ublive.php?id=1288
城市電視,http://cookies.elementfx.com/ublive/ublive.php?id=1289
TVB星河,http://cookies.elementfx.com/ublive/ublive.php?id=1079
TVB經典,http://cookies.elementfx.com/ublive/ublive.php?id=1083
新聞頻道,http://cookies.elementfx.com/ublive/#genre#
HOY资讯台,http://cookies.elementfx.com/ublive/ublive.php?id=395
HKIBC,http://cookies.elementfx.com/ublive/ublive.php?id=354
三立新聞,http://cookies.elementfx.com/ublive/ublive.php?id=43
三立新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2794
三立新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2392
三立新聞+,http://cookies.elementfx.com/ublive/ublive.php?id=320
東森新聞,http://cookies.elementfx.com/ublive/ublive.php?id=1025
東森新聞4,http://cookies.elementfx.com/ublive/ublive.php?id=2766
東森新聞,http://cookies.elementfx.com/ublive/ublive.php?id=1358
東森新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2393
東森亞洲,http://cookies.elementfx.com/ublive/ublive.php?id=3
中天新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2394
中天新聞2台,http://cookies.elementfx.com/ublive/ublive.php?id=152
中天新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2420
民視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2395
民視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=13
TVBS新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2736
TVBS新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2
TVBS新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2396
東森財經,http://cookies.elementfx.com/ublive/ublive.php?id=2397
東森財經,http://cookies.elementfx.com/ublive/ublive.php?id=12
華視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2424
華視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=1171
台視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2399
台視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=1
中視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2400
中視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=7
寰宇新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2401
寰宇新聞,http://cookies.elementfx.com/ublive/ublive.php?id=304
寰宇財經,http://cookies.elementfx.com/ublive/ublive.php?id=2536
公視新聞,http://cookies.elementfx.com/ublive/ublive.php?id=20
寰宇台灣,http://cookies.elementfx.com/ublive/ublive.php?id=87
年代新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2719
壹新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2777
年代新聞-備,http://cookies.elementfx.com/ublive/ublive.php?id=1099
壹新聞-替,http://cookies.elementfx.com/ublive/ublive.php?id=494
非凡新聞,http://cookies.elementfx.com/ublive/ublive.php?id=2795
非凡新聞（備）,http://cookies.elementfx.com/ublive/ublive.php?id=3236
非凡商業新聞,http://cookies.elementfx.com/ublive/ublive.php?id=314
台視財經,http://cookies.elementfx.com/ublive/ublive.php?id=300
運通財經,http://cookies.elementfx.com/ublive/ublive.php?id=79
SBN全球財經,http://cookies.elementfx.com/ublive/ublive.php?id=1497
鏡新聞mnews,http://cookies.elementfx.com/ublive/ublive.php?id=463
鳳凰秀,http://cookies.elementfx.com/ublive/ublive.php?id=1293
三立国際,http://cookies.elementfx.com/ublive/ublive.php?id=2285
DW德國之聲,http://cookies.elementfx.com/ublive/ublive.php?id=1059
FRANCE 24 English,http://cookies.elementfx.com/ublive/ublive.php?id=2231
新唐人亞太台,http://cookies.elementfx.com/ublive/ublive.php?id=10
CBN News,http://cookies.elementfx.com/ublive/ublive.php?id=499
Bloomberg Business,http://cookies.elementfx.com/ublive/ublive.php?id=1046
Al Jazeera,http://cookies.elementfx.com/ublive/ublive.php?id=1144
Bloomberg Quicktake,http://cookies.elementfx.com/ublive/ublive.php?id=370
Euronews English,http://cookies.elementfx.com/ublive/ublive.php?id=2342
NHK WORLD,http://cookies.elementfx.com/ublive/ublive.php?id=1394
United Nations,http://cookies.elementfx.com/ublive/ublive.php?id=184
Channels,http://cookies.elementfx.com/ublive/ublive.php?id=1495
ABC News Australia,http://cookies.elementfx.com/ublive/ublive.php?id=2769
GB News,http://cookies.elementfx.com/ublive/ublive.php?id=77
FRANCE 24,http://cookies.elementfx.com/ublive/ublive.php?id=1042
CNN Indonesia,http://cookies.elementfx.com/ublive/ublive.php?id=1145
影視頻道,http://cookies.elementfx.com/ublive/#genre#
八大精彩,http://cookies.elementfx.com/ublive/ublive.php?id=1024
龍華日韓,http://cookies.elementfx.com/ublive/ublive.php?id=382
東森戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=2825
東森戲劇-備,http://cookies.elementfx.com/ublive/ublive.php?id=321
八大戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=81
緯來戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=2727
緯來戲劇-備,http://cookies.elementfx.com/ublive/ublive.php?id=339
東森電影-備,http://cookies.elementfx.com/ublive/ublive.php?id=350
東森電影,http://cookies.elementfx.com/ublive/ublive.php?id=2720
緯來電影,http://cookies.elementfx.com/ublive/ublive.php?id=2728
緯來電影,http://cookies.elementfx.com/ublive/ublive.php?id=3252
HBO HD,http://cookies.elementfx.com/ublive/ublive.php?id=332
HBO HD,http://cookies.elementfx.com/ublive/ublive.php?id=2823
東森洋片,http://cookies.elementfx.com/ublive/ublive.php?id=1128
壹電影,http://cookies.elementfx.com/ublive/ublive.php?id=2284
好萊塢電影,http://cookies.elementfx.com/ublive/ublive.php?id=37
愛爾達影劇,http://cookies.elementfx.com/ublive/ublive.php?id=500
CineMAX,http://cookies.elementfx.com/ublive/ublive.php?id=346
靖天映畫,http://cookies.elementfx.com/ublive/ublive.php?id=349
靖洋戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=319
緯來精彩,http://cookies.elementfx.com/ublive/ublive.php?id=2280
EYE戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=191
三立戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=64
三立戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=2819
龍華偶像,http://cookies.elementfx.com/ublive/ublive.php?id=385
霹靂台灣,http://cookies.elementfx.com/ublive/ublive.php?id=1339
靖天電影,http://cookies.elementfx.com/ublive/ublive.php?id=110
美亞電影,http://cookies.elementfx.com/ublive/ublive.php?id=375
AMC,http://cookies.elementfx.com/ublive/ublive.php?id=84
HBOSignature,http://cookies.elementfx.com/ublive/ublive.php?id=329
HBOSignature,http://cookies.elementfx.com/ublive/ublive.php?id=2824
HBO Hits,http://cookies.elementfx.com/ublive/ublive.php?id=330
采昌影劇,http://cookies.elementfx.com/ublive/ublive.php?id=62
采昌影劇,http://cookies.elementfx.com/ublive/ublive.php?id=2804
影迷數位電影,http://cookies.elementfx.com/ublive/ublive.php?id=497
影迷數位電影,http://cookies.elementfx.com/ublive/ublive.php?id=2800
龍華戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=365
龍華戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=2796
龍華經典,http://cookies.elementfx.com/ublive/ublive.php?id=100
龍翔時代,http://cookies.elementfx.com/ublive/ublive.php?id=373
AXN台灣,http://cookies.elementfx.com/ublive/ublive.php?id=2816
天映經典,http://cookies.elementfx.com/ublive/ublive.php?id=2289
公視戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=69
AXN亞洲,http://cookies.elementfx.com/ublive/ublive.php?id=1066
Trill恐怖電影,http://cookies.elementfx.com/ublive/ublive.php?id=18
龍華電影,http://cookies.elementfx.com/ublive/ublive.php?id=311
華納電影,http://cookies.elementfx.com/ublive/ublive.php?id=83
靖天戲劇,http://cookies.elementfx.com/ublive/ublive.php?id=109
CATCHPLAY,http://cookies.elementfx.com/ublive/ublive.php?id=362
TVB亞洲劇,http://cookies.elementfx.com/ublive/ublive.php?id=1048
TVB粵語片,http://cookies.elementfx.com/ublive/ublive.php?id=1589
CHC高清電影,http://cookies.elementfx.com/ublive/ublive.php?id=1345
CHC動作電影,http://cookies.elementfx.com/ublive/ublive.php?id=1346
CHC家庭影院,http://cookies.elementfx.com/ublive/ublive.php?id=1347
CBN歡笑劇場4K,http://cookies.elementfx.com/ublive/ublive.php?id=1348
SETONE,http://cookies.elementfx.com/ublive/ublive.php?id=1349
龍華洋片,http://cookies.elementfx.com/ublive/ublive.php?id=341
TVB功夫台,http://cookies.elementfx.com/ublive/ublive.php?id=168
飢餓遊戲,http://cookies.elementfx.com/ublive/ublive.php?id=264
台視時光機,http://cookies.elementfx.com/ublive/ublive.php?id=2555
龍翔時代,http://cookies.elementfx.com/ublive/ublive.php?id=1175
體育頻道,http://cookies.elementfx.com/ublive/#genre#
緯來體育,http://cookies.elementfx.com/ublive/ublive.php?id=118
緯來體育,http://cookies.elementfx.com/ublive/ublive.php?id=2732
ELTA體育1,http://cookies.elementfx.com/ublive/ublive.php?id=2729
ELTA體育1-備,http://cookies.elementfx.com/ublive/ublive.php?id=192
ELTA體育2,http://cookies.elementfx.com/ublive/ublive.php?id=2730
ELTA體育2-備,http://cookies.elementfx.com/ublive/ublive.php?id=193
ELTA體育3-備2,http://cookies.elementfx.com/ublive/ublive.php?id=194
ELTA體育3,http://cookies.elementfx.com/ublive/ublive.php?id=2731
ELTA體育3台-備,http://cookies.elementfx.com/ublive/ublive.php?id=2722
ELTA體育4,http://cookies.elementfx.com/ublive/ublive.php?id=2820
ELTA體育4-備,http://cookies.elementfx.com/ublive/ublive.php?id=3255
FOX Sport 1,http://cookies.elementfx.com/ublive/ublive.php?id=2791
FOX Sport 2,http://cookies.elementfx.com/ublive/ublive.php?id=1132
Eleven Sport 1,http://cookies.elementfx.com/ublive/ublive.php?id=3224
Eleven Sport 2,http://cookies.elementfx.com/ublive/ublive.php?id=301
Z頻道,http://cookies.elementfx.com/ublive/ublive.php?id=1130
博斯無限,http://cookies.elementfx.com/ublive/ublive.php?id=381
博斯無限,http://cookies.elementfx.com/ublive/ublive.php?id=2797
博斯無限2,http://cookies.elementfx.com/ublive/ublive.php?id=426
博斯無限2,http://cookies.elementfx.com/ublive/ublive.php?id=2798
博斯網球,http://cookies.elementfx.com/ublive/ublive.php?id=498
博斯高球1,http://cookies.elementfx.com/ublive/ublive.php?id=377
博斯高球2,http://cookies.elementfx.com/ublive/ublive.php?id=378
博斯魅力,http://cookies.elementfx.com/ublive/ublive.php?id=175
博斯運動1,http://cookies.elementfx.com/ublive/ublive.php?id=379
博斯運動2,http://cookies.elementfx.com/ublive/ublive.php?id=380
TRACE Sport Stars,http://cookies.elementfx.com/ublive/ublive.php?id=1037
歐洲體育,http://cookies.elementfx.com/ublive/ublive.php?id=1342
魅力足球,http://cookies.elementfx.com/ublive/ublive.php?id=464
BeIN Sport News,http://cookies.elementfx.com/ublive/ublive.php?id=2402
